query_group,query,video_id,channel_id,channel_name,title,views,published_text,age_days,duration_seconds,url
everyday_history,small town news before radio history,SApCKGbVhLg,UC5rP-wFWe80lXN0unKDoulg,Living Simply Australia,9 Things Australians SECRETLY Judge You For!! 🇦🇺 | Australian Culture,288001,10 months ago,300,543,https://www.youtube.com/watch?v=SApCKGbVhLg
everyday_history,small town news before radio history,ZUDAxTTNnvk,UCnLFOotM0AIgAqLcsQR11lA,Storia in Flanella,"The Voice of the Republic: Press, Radio and Information | History of San Marino #14",1627,1 month ago,30,917,https://www.youtube.com/watch?v=ZUDAxTTNnvk
everyday_history,small town news before radio history,j4OKo0VpoeM,UCODHrzPMGbNv67e84WDZhQQ,fern,The Mutated Animals of Chernobyl,4097700,10 months ago,300,1071,https://www.youtube.com/watch?v=j4OKo0VpoeM
everyday_history,London Blitz shelter daily life documentary,nFwBsQ7uevI,UC2ZlUMl3oRE1nA7jRHqg93Q,United Kingdom 🇬🇧 7,London Under Fire: The Untold True Story of the 1940 Blitz | UK 🇬🇧 Wartime Survival,21,8 months ago,240,373,https://www.youtube.com/watch?v=nFwBsQ7uevI
everyday_history,London Blitz shelter daily life documentary,R5D_Zd0X9f0,UCXFYqE6ue8a1XzSkRjkl0xA,Hidden Earth Films,The Darkest Nights of London | The Complete Blitz Documentary,73,4 weeks ago,28,206,https://www.youtube.com/watch?v=R5D_Zd0X9f0
everyday_history,London Blitz shelter daily life documentary,mPcNothpc9E,UCbtZBu4Zzt83w_1CoqaLmyw,Sir motin,London During WWII: The Blitz That Changed Everything (1940),47,4 months ago,120,482,https://www.youtube.com/watch?v=mPcNothpc9E
everyday_history,London Blitz shelter daily life documentary,HmRAEZP-5oU,UCbdk8vQhHjCKEwEWrZGLdQg,WW2 REMINDER,The Blitz Documentary | Nazi Germany's Attack on Britain,46,7 months ago,210,1321,https://www.youtube.com/watch?v=HmRAEZP-5oU
everyday_history,London Blitz shelter daily life documentary,MMp-VH27KHY,UCcvBSh6lZUZEbz4gmudKkYg,WW2 MissingDocs,The Real Story of How British Women Faced the Blitz | WW2 Documentary,43,8 months ago,240,3051,https://www.youtube.com/watch?v=MMp-VH27KHY
everyday_history,London Blitz shelter daily life documentary,P6_sm_p4KMw,UCzSO-5T8AAI-sTa-p4goWOA,WW2 Victors,Life Inside the London Bomb Shelters | What It Was Really Like During the Blitz | WW2,149,9 months ago,270,1423,https://www.youtube.com/watch?v=P6_sm_p4KMw
everyday_history,London Blitz shelter daily life documentary,GuNER6qcVls,UC41eB5qVNyp6G5k2es3NmKQ,Within,"1942 London: No Sleep, Only Sirens — Daily Life Beneath the Blitz",13,4 months ago,120,488,https://www.youtube.com/watch?v=GuNER6qcVls
everyday_history,London Blitz shelter daily life documentary,8c2JjxHXLY4,UCRK8tN1uxSTamK30Okq2_kA,The War Movie Channel,How Civilians Survived the Blitz - Life on the WWII Home Front,81,4 weeks ago,28,3123,https://www.youtube.com/watch?v=8c2JjxHXLY4
everyday_history,London Blitz shelter daily life documentary,59W28cQq4VQ,UCY1g9Mu42HQsUg025JFN1vw,Wonder Factory,This wasn't just a shelter—it was a refuge for the soul of a city,3,2 months ago,60,246,https://www.youtube.com/watch?v=59W28cQq4VQ
everyday_history,London Blitz shelter daily life documentary,RBwt8TVbgh8,UCyWPBPyKjk3HxJ8HOUbAUzg,THE SPOKEN WAR,“What Was It Like to Live in London During the Blitz”,14,7 months ago,210,1205,https://www.youtube.com/watch?v=RBwt8TVbgh8
everyday_history,London Blitz shelter daily life documentary,qymfoGNBoxQ,UCjVdnZlSsBrjIXR4v9GT4BA,Boring Sleep History,🌙💣🇬🇧 Nights Under the Blitz — London 1940 📜😴 | History for Sleep,179,3 weeks ago,21,9939,https://www.youtube.com/watch?v=qymfoGNBoxQ
everyday_history,London Blitz shelter daily life documentary,TGdWj_BaVEw,UCsvOKiFRXrG1AvfSo2RUZKQ,Progress - Science Documentaries,Uncovering London's Secret WWII Defences - Hidden Bunkers & Lost Weapons,684,4 months ago,120,2867,https://www.youtube.com/watch?v=TGdWj_BaVEw
everyday_history,London Blitz shelter daily life documentary,2o_A4Ir1o-0,UCDn0UgUlOChPy2R4YocAZIw,Echoes of WWII,When the Bombs Rained — The Night the Sky Fell Over Europe,57,10 months ago,300,2132,https://www.youtube.com/watch?v=2o_A4Ir1o-0
everyday_history,London Blitz shelter daily life documentary,IYjm_k1QX4E,UCbtZBu4Zzt83w_1CoqaLmyw,Sir motin,London 1940s AI Reconstruction | What London Looked Like During WWII,33,1 month ago,30,178,https://www.youtube.com/watch?v=IYjm_k1QX4E
everyday_history,London Blitz shelter daily life documentary,9NkAjjCS25g,UC_xmGxwTnRxsHPv6N_ToPDw,WW2Archives,What Was Life Like in London During the Bombing,4,5 months ago,150,1121,https://www.youtube.com/watch?v=9NkAjjCS25g
everyday_history,London Blitz shelter daily life documentary,NbtNltTRqO8,UCNDM0eq9WmBDr5UwMQFeFew,World View - Documentary,The Blitz: How Britain Survived Hitler's Deadliest Bombing Campaign | Documentary Historical - EM,13549,2 weeks ago,14,2754,https://www.youtube.com/watch?v=NbtNltTRqO8
everyday_history,London Blitz shelter daily life documentary,WYDWVQFGbIw,UCCwUTfKeDj4p9uTNrn9U6Sw,BBC Archive,1961: Coventry - 21 Years After the Blitz | Target City | Voice of the People | BBC Documentary,92255,10 months ago,300,2325,https://www.youtube.com/watch?v=WYDWVQFGbIw
everyday_history,London Blitz shelter daily life documentary,yjtAs4xIZB8,UC6n_HeL8xgWIQsKsWs4KO4w,TRACKS - Travel Documentaries,Uncovering London’s Secret WWII Defences - Hidden Bunkers & Lost Battle Plans,641,4 months ago,120,2868,https://www.youtube.com/watch?v=yjtAs4xIZB8
everyday_history,London Blitz shelter daily life documentary,b4dnu569V2A,UCN0SJsWSx3yPVQ8cwUehb-g,Wartime History,25 Strange WWII Home Features You’ll Never See Again,7,10 months ago,300,757,https://www.youtube.com/watch?v=b4dnu569V2A
everyday_history,London Blitz shelter daily life documentary,aOBhezqZgDE,UC6_ZKnznsR8LsjTunoEQMqA,story telling,London in the Dark: Murder and Mayhem During the Blitz,13,2 weeks ago,14,484,https://www.youtube.com/watch?v=aOBhezqZgDE
everyday_history,medieval bread laws bakers history,F1sr5g2bja4,UCQYModvcieiCQTooQ2GKtug,HISTORIA NAVIGATOR,Baker's dozen: the medieval fear behind 13 loaves,4,1 month ago,30,439,https://www.youtube.com/watch?v=F1sr5g2bja4
everyday_history,medieval bread laws bakers history,2xQ7r73_TWE,UCAbCSX0mopY422U4jIwW6dw,Origins Of Inventions,MEDIEVAL BREAD LAWS THAT SECRETLY CREATED MODERN FOOD WASTE — The Forgotten System That Changed How,15,1 month ago,30,157,https://www.youtube.com/watch?v=2xQ7r73_TWE
everyday_history,medieval bread laws bakers history,e8cAD65WGVI,UCXFf7OgCuOdcygnWp32Xk6g,ASMR Historian,"The Daily Lives of Medieval Bakers | Human Voiced, No Ads",36508,11 months ago,330,3514,https://www.youtube.com/watch?v=e8cAD65WGVI
everyday_history,medieval bread laws bakers history,HMVTYOhEAwg,UCUHpASagbxfK9V2YvWrDAuw,Tails United,The Law That Weighed Your Bread - Medieval Rules of 1200,2,9 months ago,270,65,https://www.youtube.com/watch?v=HMVTYOhEAwg
everyday_history,medieval bread laws bakers history,F-xXy1mH40c,UCcUEjyUhd-s3Dj0TS0Ekjow,Sleepy History with Oliver,Bread for an Entire Town — The Work of Medieval Bakers | History for Sleep,42841,5 months ago,150,12635,https://www.youtube.com/watch?v=F-xXy1mH40c
everyday_history,medieval bread laws bakers history,WyLXaRcKWE8,UCO1Rr4vNh5jlfhE4xhF-Bag,Medieval Path,The Perfect White Bread Died 400 Years Ago – Here's What We Lost,430,5 months ago,150,623,https://www.youtube.com/watch?v=WyLXaRcKWE8
everyday_history,medieval bread laws bakers history,s3yoRAiuQ0g,UC5JRHcIr1dD3WwKThc1eQcQ,The Buried Empire,A Day in the Life of a Medieval Baker - Hard Labor and Hidden Stories of Medieval Bread,12,9 months ago,270,3233,https://www.youtube.com/watch?v=s3yoRAiuQ0g
everyday_history,medieval bread laws bakers history,dvZR4MNQA8o,UCkJ2VrDEfsl0R5LRlrJD-Eg,Sleepy History Tales,"Medieval Bakers and Their 47 Bread Laws,",3,9 months ago,270,5921,https://www.youtube.com/watch?v=dvZR4MNQA8o
everyday_history,medieval bread laws bakers history,DYG-enCodYA,UCFN6r1FAzIoza_XHKmvIz2Q,Medieval Sisters,8 Medieval Sourdough Secrets That Modern Baking Erased,8555,3 weeks ago,21,1595,https://www.youtube.com/watch?v=DYG-enCodYA
everyday_history,medieval bread laws bakers history,ynJLP3I-HUI,UC66dpZzw5BRtJXXnPM3wnTg,History On Fire,The Most Important Food of the Middle Ages,13,6 months ago,180,151,https://www.youtube.com/watch?v=ynJLP3I-HUI
everyday_history,medieval bread laws bakers history,GbdsagsMUmk,UCDELmhgzphc9J2S3aN-kW_A,Why its History?,The Weird Medieval Bread Law That Created the Baker's Dozen,163,11 months ago,330,525,https://www.youtube.com/watch?v=GbdsagsMUmk
everyday_history,medieval bread laws bakers history,gb5LKzloSEs,UCbCGOQEi1795E73Jw_8E-Ow,The Medieval Worker,What Was Life Really Like for a Medieval Baker?,436,6 months ago,180,1186,https://www.youtube.com/watch?v=gb5LKzloSEs
everyday_history,medieval bread laws bakers history,FFXijFLbbD4,UC7WPOpYdPRypc0AzTuWbneQ,Things You Don't Know,Why Is a Baker’s Dozen 13? The Strange Medieval Reason,1,3 days ago,3,1243,https://www.youtube.com/watch?v=FFXijFLbbD4
everyday_history,medieval bread laws bakers history,OOuhlzFW5CA,UCFN6r1FAzIoza_XHKmvIz2Q,Medieval Sisters,The Secret to Medieval Sourdough: Why It Doesn’t Make You Sick,774,11 days ago,11,1626,https://www.youtube.com/watch?v=OOuhlzFW5CA
everyday_history,medieval bread laws bakers history,KR8GK_254IA,UCwRVxGHNVj4OUWgfFFNCuJQ,Edible History,The History of Bread — Why the Poor Ate Dark Bread,81,12 days ago,12,2245,https://www.youtube.com/watch?v=KR8GK_254IA
everyday_history,medieval bread laws bakers history,hQcCYW6_QcM,UCuxL0MKWA1ZCvhrRSG2zzHA,Velvet History,How Medieval Bakers Fed an Entire Town Every Morning | History for Sleep,154,2 weeks ago,14,11205,https://www.youtube.com/watch?v=hQcCYW6_QcM
everyday_history,medieval bread laws bakers history,yRg_u8nyhZ8,UCCcXWmvgJha3j8CqnjLYeFw,The Unsleeping Eye,Before Sunrise: The Medieval Law That Shaped Every Loaf,25,10 months ago,300,1522,https://www.youtube.com/watch?v=yRg_u8nyhZ8
everyday_history,medieval bread laws bakers history,TskC5mnzEGI,UCFN6r1FAzIoza_XHKmvIz2Q,Medieval Sisters,The BEST Bread for Beginners... The Old Medieval Way in 5 Minutes,1060,9 days ago,9,1475,https://www.youtube.com/watch?v=TskC5mnzEGI
everyday_history,medieval bread laws bakers history,BHPG4N6LrHk,UCYp9BuLEs-rqBTPNHIDcvJw,The Old Coffer,What It Cost to Run a Medieval Bakery,25,2 weeks ago,14,1295,https://www.youtube.com/watch?v=BHPG4N6LrHk
everyday_history,ancient Roman apartment daily life,c9LHHTcb-fY,UCseqwEoeRhyr-XJGqNfvu2Q,Tony - Medieval History,"What Apartments Were Like in Ancient Rome 2,000 Years Ago",14440,3 months ago,90,1067,https://www.youtube.com/watch?v=c9LHHTcb-fY
everyday_history,ancient Roman apartment daily life,yTKNxat_CMc,UC5vqQMD58jmrjDsa4x0ZzHA,Tanveer 360 World,A Day in Ancient Rome: Secrets of Daily Life Revealed!,11,1 month ago,30,597,https://www.youtube.com/watch?v=yTKNxat_CMc
everyday_history,ancient Roman apartment daily life,LS-O7RjlYRc,UCWc1b23P3lPQ6Qo-oeazWng,Bedtime History,Daily Life in Ancient Rome | Roman History Made Easy,19081,9 months ago,270,299,https://www.youtube.com/watch?v=LS-O7RjlYRc
everyday_history,ancient Roman apartment daily life,xso3-1ZWirs,UCpr1JAIc49gu9-FAlO4uAKw,timewarp cities,What Was Life Really Like in Ancient Rome? | Experience 7 Days as a Roman Citizen In 117 AD,407491,3 months ago,90,2004,https://www.youtube.com/watch?v=xso3-1ZWirs
everyday_history,ancient Roman apartment daily life,MKB36xDP7Zo,UC0v8PeYogLNvpFxpZvRAkUA,History Rebuilds,"One Million People. One City. No Running Water Above the First Floor. Rome, 117 AD",21601,6 months ago,180,951,https://www.youtube.com/watch?v=MKB36xDP7Zo
everyday_history,ancient Roman apartment daily life,3KpR23Q0Q-c,UCcUEjyUhd-s3Dj0TS0Ekjow,Sleepy History with Oliver,Evenings Inside a Normal Home in Ancient Rome | History for Sleep,12642,2 weeks ago,14,11489,https://www.youtube.com/watch?v=3KpR23Q0Q-c
everyday_history,ancient Roman apartment daily life,sfEUdMRm9_0,UCmXNE2IuawBKZmczP3vy6SA,Deeply,What Living in Ancient Rome Was Really Like,46,1 month ago,30,130,https://www.youtube.com/watch?v=sfEUdMRm9_0
everyday_history,ancient Roman apartment daily life,PBQCCddjSiI,UCgupQ2pM9Egh0soAkmW5kMA,The Ancient Lens,Inside a Roman Insula: The Apartment Building That Changed Everything (AI Reconstruction),20,2 weeks ago,14,588,https://www.youtube.com/watch?v=PBQCCddjSiI
everyday_history,ancient Roman apartment daily life,FNi0tXjviBc,UC-acrodjmEwcooH4nTSsPhQ,TimelineRebuilder,What It Was Like Living Inside a Roman Apartment in 100 AD | AI Reconstruction,35,1 month ago,30,519,https://www.youtube.com/watch?v=FNi0tXjviBc
everyday_history,ancient Roman apartment daily life,rZTYk0HiamU,UC2-cQAW7H-eBkfFVOAi-wZA,Hard Lives in History,Inside the Roman Apartments Where Poor Families Lived Above the Streets,4231,1 month ago,30,3207,https://www.youtube.com/watch?v=rZTYk0HiamU
everyday_history,ancient Roman apartment daily life,X93uobphWmE,UCoi-xXZjb8lK9mWV2Q8zd2Q,luka.,Could You Survive One Day in Ancient Rome ?,117,2 weeks ago,14,529,https://www.youtube.com/watch?v=X93uobphWmE
everyday_history,ancient Roman apartment daily life,68KumDNF7T8,UC-acrodjmEwcooH4nTSsPhQ,TimelineRebuilder,What It Was Like Living Inside a Crowded Roman Apartment in 100 AD | AI Reconstruction,43,1 month ago,30,402,https://www.youtube.com/watch?v=68KumDNF7T8
everyday_history,ancient Roman apartment daily life,ocVTypFNqzY,UChT2iimggBMfY1IdiDQQnAw,professor easy,How Did Ancient Roman People Live Without Private Life,23,1 month ago,30,1367,https://www.youtube.com/watch?v=ocVTypFNqzY
everyday_history,ancient Roman apartment daily life,A04TfSdYYts,UC2XDjAmmMS5pxsjRssjPl-A,Sleepy Stories,Daily Life in Ancient Rome | A Calm Sleep Story,4,1 month ago,30,284,https://www.youtube.com/watch?v=A04TfSdYYts
everyday_history,ancient Roman apartment daily life,lcuIh49HZpo,UCyCxdyAZUj9pM4Jm8cenpCA,Back In Time Pov,POV: A Day as a Poor Roman | poor roman citizen,7,1 month ago,30,244,https://www.youtube.com/watch?v=lcuIh49HZpo
everyday_history,ancient Roman apartment daily life,NsggSnBtp9k,UC7dT9N6keQFddY5n1jy0O8g,Painter,Ancient Rome: Life in a Crowded Apartment Block,6,1 month ago,30,384,https://www.youtube.com/watch?v=NsggSnBtp9k
everyday_history,ancient Roman apartment daily life,kNqPprrtCq4,UC4C9_qg0OXOQXdfTBPuG2lQ,PAST MIDNIGHT,You Wake Up in Ancient Rome — What Was Daily Life Really Like? | Boring History for Sleep,44,3 days ago,3,2830,https://www.youtube.com/watch?v=kNqPprrtCq4
everyday_history,ancient Roman apartment daily life,mbFoClRI994,UCmGb6fyb1s8L5s3M7OAuzQg,YoreTold,POV: You're a Nobody In Ancient Rome,239,1 month ago,30,547,https://www.youtube.com/watch?v=mbFoClRI994
everyday_history,ancient Roman apartment daily life,v3T_d585xvw,UCU5xI_MUnlWEC2MFrWKSYGA,History with Marcus,A Day in Ancient Rome | What Was Daily Life Really Like?,207,8 days ago,8,686,https://www.youtube.com/watch?v=v3T_d585xvw
everyday_history,ancient Roman apartment daily life,iuD0IvgnwbI,UC0MNCcyhuiWgVt8I7gHirHA,Ancient Worlds Reconstructed,Daily Life of the Poor in Ancient Rome | AI Reconstruction,112,6 months ago,180,331,https://www.youtube.com/watch?v=iuD0IvgnwbI
